Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1981492,-,-,-,28.37,36.58,3,769,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,cloud fill flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2014,1,7,18,30,7.4,1.1300000000000001,0.039,0.67,0,0,0,0,0,-7,0,0,0,0,35.29,95.27,0.21,931,0.5,102,2.4000000000000004
2014,1,7,19,30,6.2,1.1400000000000001,0.039,0.67,0,0,0,0,0,-6.4,0,0,0,0,39.94,107.71000000000001,0.21,931,0.6000000000000001,104,2.6
2014,1,7,20,30,5.4,1.1500000000000001,0.04,0.67,0,0,0,0,0,-5.9,0,0,0,0,43.84,120.54,0.21,931,0.6000000000000001,106,2.6
2014,1,7,21,30,4.7,1.1500000000000001,0.04,0.67,0,0,0,0,0,-5.6000000000000005,0,0,0,0,47.39,133.61,0.21,931,0.6000000000000001,109,2.6
2014,1,7,22,30,4.2,1.1500000000000001,0.039,0.67,0,0,0,0,0,-5.300000000000001,0,0,0,0,49.97,146.79,0.21,931,0.6000000000000001,110,2.8000000000000003
2014,1,7,23,30,3.7,1.1500000000000001,0.037,0.67,0,0,0,0,0,-5.2,0,0,0,0,52.33,159.87,0.21,931,0.5,110,2.9000000000000004
2014,1,8,0,30,3.2,1.1400000000000001,0.037,0.67,0,0,0,0,0,-5,0,0,0,0,54.85,171.69,0.21,930,0.5,109,3.1
2014,1,8,1,30,2.7,1.1400000000000001,0.037,0.67,0,0,0,0,0,-4.9,0,0,0,0,57.51,170.05,0.21,930,0.5,109,3.3000000000000003
2014,1,8,2,30,2.2,1.1500000000000001,0.038,0.67,0,0,0,0,0,-4.800000000000001,0,0,0,0,59.870000000000005,157.76,0.21,930,0.5,111,3.5
2014,1,8,3,30,1.9000000000000001,1.1500000000000001,0.04,0.67,0,0,0,0,0,-4.800000000000001,0,0,0,0,61.06,144.64000000000001,0.21,930,0.5,112,3.7
2014,1,8,4,30,1.6,1.16,0.041,0.67,0,0,0,0,0,-4.9,0,0,0,0,61.980000000000004,131.46,0.21,929,0.5,114,3.8000000000000003
2014,1,8,5,30,1.4000000000000001,1.16,0.043000000000000003,0.67,0,0,0,0,0,-5,0,0,0,0,62.46,118.41,0.21,929,0.5,114,3.9000000000000004
2014,1,8,6,30,1.2000000000000002,1.16,0.044,0.67,0,0,0,0,0,-5.1000000000000005,0,0,0,0,62.71,105.63,0.21,930,0.5,115,3.8000000000000003
2014,1,8,7,30,1.9000000000000001,1.16,0.045,0.67,0,0,0,0,1,-5.4,0,0,0,0,58.65,93.26,0.21,930,0.6000000000000001,117,4
2014,1,8,8,30,5.1000000000000005,1.1500000000000001,0.046,0.67,39,580,126,0,0,-5.6000000000000005,39,580,0,126,46.06,81.43,0.21,930,0.6000000000000001,116,4.4
2014,1,8,9,30,9.200000000000001,1.1400000000000001,0.046,0.67,61,812,329,0,0,-5.7,61,812,0,329,34.38,70.74,0.21,930,0.7000000000000001,115,4
2014,1,8,10,30,14.200000000000001,1.1300000000000001,0.048,0.67,74,911,508,0,0,-5.9,74,911,0,508,24.34,61.52,0.21,930,0.7000000000000001,124,4.1000000000000005
2014,1,8,11,30,18.1,1.12,0.052000000000000005,0.67,83,955,636,0,0,-5.9,83,955,0,636,19.07,54.6,0.21,929,0.7000000000000001,137,3.9000000000000004
2014,1,8,12,30,20.1,1.19,0.05,0.67,85,973,698,0,0,-5.300000000000001,85,973,0,698,17.62,50.94,0.21,928,0.8,151,3.5
2014,1,8,13,30,21,1.16,0.055,0.67,87,966,692,0,0,-4.7,87,966,0,692,17.400000000000002,51.26,0.21,927,0.8,167,3.1
2014,1,8,14,30,21.1,1.11,0.061,0.67,87,928,613,0,0,-4.2,87,928,0,613,17.88,55.480000000000004,0.21,927,0.9,182,2.9000000000000004
2014,1,8,15,30,20.5,1.05,0.066,0.67,81,863,475,0,0,-3.8000000000000003,81,863,0,475,19.240000000000002,62.81,0.21,927,0.9,199,2.8000000000000003
2014,1,8,16,30,18.400000000000002,0.99,0.07,0.67,67,728,288,0,0,-2.8000000000000003,67,728,0,288,23.52,72.3,0.21,927,1,215,2
2014,1,8,17,30,14.9,0.93,0.074,0.67,39,419,89,0,0,-2.4000000000000004,39,419,0,89,30.26,83.16,0.21,927,1,227,1
2014,1,8,18,30,13.200000000000001,0.88,0.077,0.67,0,0,0,0,0,-2.2,0,0,0,0,34.410000000000004,95.12,0.21,927,1,194,0.8
2014,1,8,19,30,12.5,0.84,0.082,0.67,0,0,0,0,0,-1.8,0,0,0,0,37,107.57000000000001,0.21,928,1,92,0.9
2014,1,8,20,30,11.8,0.8,0.088,0.67,0,0,0,0,0,-1.5,0,0,0,0,39.7,120.4,0.21,928,1,94,1
2014,1,8,21,30,10.9,0.78,0.095,0.67,0,0,0,0,0,-1.2000000000000002,0,0,0,0,43,133.48,0.21,928,1.1,99,1.1
2014,1,8,22,30,9.9,0.76,0.10300000000000001,0.67,0,0,0,0,0,-1,0,0,0,0,46.800000000000004,146.66,0.21,928,1.1,107,1.2000000000000002
2014,1,8,23,30,8.9,0.75,0.109,0.67,0,0,0,0,0,-0.7000000000000001,0,0,0,0,51.08,159.73,0.21,928,1.1,116,1.3
2014,1,9,0,30,8.3,0.75,0.111,0.67,0,0,0,0,0,-0.30000000000000004,0,0,0,0,54.56,171.52,0.21,928,1.1,122,1.3
2014,1,9,1,30,7.9,0.76,0.108,0.67,0,0,0,0,0,0,0,0,0,0,57.53,170.04,0.21,927,1.1,126,1.3
2014,1,9,2,30,7.7,0.77,0.1,0.67,0,0,0,0,0,0.4,0,0,0,0,59.72,157.8,0.21,927,1.1,130,1.2000000000000002
2014,1,9,3,30,7.4,0.8,0.092,0.67,0,0,0,0,0,0.7000000000000001,0,0,0,0,62.28,144.69,0.22,927,1.1,140,1.2000000000000002
2014,1,9,4,30,7.1000000000000005,0.8200000000000001,0.085,0.67,0,0,0,0,0,1,0,0,0,0,64.99,131.51,0.22,927,1.1,156,1.2000000000000002
2014,1,9,5,30,6.9,0.85,0.08,0.67,0,0,0,0,0,1.3,0,0,0,0,67.69,118.45,0.22,927,1.1,171,1.3
2014,1,9,6,30,6.5,0.87,0.076,0.67,0,0,0,0,0,1.8,0,0,0,0,71.91,105.66,0.22,928,1.1,186,1.3
2014,1,9,7,30,7.1000000000000005,0.88,0.076,0.67,0,0,0,0,0,2.3000000000000003,0,0,0,0,71.35000000000001,93.28,0.22,928,1.1,200,1.6
2014,1,9,8,30,10.700000000000001,0.89,0.078,0.67,45,473,116,0,0,2.7,45,473,0,116,57.870000000000005,81.44,0.22,928,1.1,213,2.5
2014,1,9,9,30,14.200000000000001,0.89,0.081,0.67,73,729,314,0,0,3.3000000000000003,73,729,0,314,47.800000000000004,70.72,0.22,928,1.1,228,3.8000000000000003
2014,1,9,10,30,16.7,0.88,0.082,0.67,89,838,489,0,0,3.5,89,838,0,489,41.410000000000004,61.47,0.22,928,1.2000000000000002,236,4.3
2014,1,9,11,30,18,0.88,0.082,0.67,98,893,617,0,0,3.1,98,893,0,617,37.050000000000004,54.51,0.22,927,1.2000000000000002,240,4.4
2014,1,9,12,30,18.7,0.8200000000000001,0.107,0.67,114,884,673,0,0,2.9000000000000004,114,884,0,673,34.89,50.82,0.22,926,1.3,239,4.3
2014,1,9,13,30,18.8,0.81,0.107,0.67,114,883,668,0,4,2.8000000000000003,212,0,0,213,34.57,51.1,0.22,925,1.3,236,4.2
2014,1,9,14,30,18.5,0.81,0.10400000000000001,0.67,107,857,595,0,0,3,107,857,0,595,35.52,55.31,0.22,925,1.3,233,4.2
2014,1,9,15,30,17.8,0.81,0.1,0.67,95,797,461,0,0,3.1,95,797,0,461,37.49,62.64,0.22,925,1.3,230,4.1000000000000005
2014,1,9,16,30,16.1,0.81,0.098,0.67,76,668,281,0,0,3.3000000000000003,76,668,0,281,42.300000000000004,72.14,0.22,925,1.3,232,3.4000000000000004
2014,1,9,17,30,13.3,0.8200000000000001,0.101,0.67,42,353,85,7,3,3.7,65,11,7,66,52.06,83,0.22,926,1.4000000000000001,239,2
2014,1,9,18,30,11.3,0.84,0.10400000000000001,0.67,0,0,0,0,1,4.2,0,0,0,0,61.53,94.97,0.22,926,1.4000000000000001,243,1.9000000000000001
2014,1,9,19,30,10.4,0.86,0.105,0.67,0,0,0,0,0,4.7,0,0,0,0,67.68,107.42,0.22,927,1.3,243,2.1
2014,1,9,20,30,9.5,0.88,0.10300000000000001,0.67,0,0,0,0,0,5.1000000000000005,0,0,0,0,74.05,120.26,0.22,927,1.3,243,2.1
2014,1,9,21,30,8.700000000000001,0.89,0.101,0.67,0,0,0,0,0,5.5,0,0,0,0,80.15,133.34,0.22,927,1.2000000000000002,244,2.1
2014,1,9,22,30,7.800000000000001,0.89,0.098,0.67,0,0,0,0,0,5.7,0,0,0,0,86.79,146.52,0.22,927,1.1,247,2.1
2014,1,9,23,30,7.1000000000000005,0.87,0.097,0.67,0,0,0,0,0,5.9,0,0,0,0,91.83,159.59,0.22,926,1.1,250,1.9000000000000001
2014,1,10,0,30,6.5,0.85,0.1,0.67,0,0,0,0,1,5.800000000000001,0,0,0,0,95.41,171.35,0.22,926,1.1,253,1.9000000000000001
2014,1,10,1,30,6.1000000000000005,0.85,0.115,0.67,0,0,0,0,4,5.6000000000000005,0,0,0,0,96.28,170.02,0.22,926,1.2000000000000002,258,1.8
2014,1,10,2,30,6,0.86,0.138,0.67,0,0,0,0,4,5.2,0,0,0,0,94.64,157.84,0.22,926,1.3,265,1.7000000000000002
2014,1,10,3,30,5.800000000000001,0.87,0.165,0.67,0,0,0,0,4,4.9,0,0,0,0,93.71000000000001,144.73,0.23,926,1.3,275,1.7000000000000002
2014,1,10,4,30,5.6000000000000005,0.88,0.188,0.67,0,0,0,0,4,4.5,0,0,0,0,92.83,131.55,0.23,926,1.3,288,1.8
2014,1,10,5,30,5.300000000000001,0.88,0.198,0.67,0,0,0,0,4,4.2,0,0,0,0,92.42,118.49000000000001,0.23,926,1.3,301,1.9000000000000001
2014,1,10,6,30,4.800000000000001,0.89,0.199,0.67,0,0,0,0,4,3.9000000000000004,0,0,0,0,93.81,105.69,0.23,927,1.2000000000000002,309,1.9000000000000001
2014,1,10,7,30,4.9,0.91,0.209,0.67,0,0,0,0,4,3.7,0,0,0,0,92.17,93.29,0.23,927,1.2000000000000002,312,2.1
2014,1,10,8,30,7,0.93,0.234,0.67,64,253,102,0,4,3.7,4,0,0,4,79.78,81.43,0.23,928,1.2000000000000002,314,3.5
2014,1,10,9,30,9.200000000000001,0.93,0.23900000000000002,0.67,118,522,291,0,3,3.5,206,36,0,218,67.55,70.68,0.23,929,1.2000000000000002,314,4.2
2014,1,10,10,30,11.200000000000001,0.93,0.221,0.67,142,679,467,0,3,2.8000000000000003,299,40,0,318,56.300000000000004,61.410000000000004,0.23,929,1.2000000000000002,308,4.3
2014,1,10,11,30,12.8,0.9500000000000001,0.2,0.67,149,770,597,0,0,2,149,770,0,597,47.96,54.42,0.23,929,1.2000000000000002,302,4.2
2014,1,10,12,30,14,1.01,0.164,0.67,140,838,670,0,4,1.4000000000000001,354,50,0,386,42.32,50.69,0.23,928,1.1,300,4.3
2014,1,10,13,30,14.700000000000001,1.02,0.145,0.67,131,855,670,0,3,0.8,404,152,0,500,38.68,50.94,0.23,928,1.1,302,4.5
2014,1,10,14,30,14.9,1.03,0.129,0.67,118,842,599,0,3,0.2,272,4,0,274,36.660000000000004,55.13,0.23,928,1.1,305,4.7
2014,1,10,15,30,14.4,0.89,0.155,0.67,117,740,459,0,3,-0.2,293,84,0,332,36.71,62.46,0.23,928,1.1,311,4.800000000000001
2014,1,10,16,30,13.100000000000001,0.87,0.162,0.67,95,587,277,0,0,-0.4,95,587,0,277,39.550000000000004,71.97,0.23,929,1.1,318,4.3
2014,1,10,17,30,10.8,0.87,0.178,0.67,52,257,84,7,3,0,61,2,7,61,47.21,82.84,0.23,930,1.1,325,3
2014,1,10,18,30,8.8,0.88,0.194,0.67,0,0,0,0,4,0.7000000000000001,0,0,0,0,56.76,94.82000000000001,0.23,930,1.1,331,2.6
2014,1,10,19,30,7.800000000000001,0.89,0.20400000000000001,0.67,0,0,0,0,4,1.4000000000000001,0,0,0,0,63.96,107.28,0.23,931,1.1,333,2.4000000000000004
2014,1,10,20,30,6.7,0.9,0.209,0.67,0,0,0,0,0,2,0,0,0,0,71.95,120.12,0.23,932,1.1,333,2.1
2014,1,10,21,30,5.800000000000001,0.9,0.212,0.67,0,0,0,0,0,2.5,0,0,0,0,79.13,133.2,0.23,932,1.1,333,1.9000000000000001
2014,1,10,22,30,5,0.9,0.213,0.67,0,0,0,0,0,2.8000000000000003,0,0,0,0,85.84,146.39000000000001,0.23,932,1.1,332,1.6
2014,1,10,23,30,4.3,0.9,0.211,0.67,0,0,0,0,0,3.1,0,0,0,0,91.85000000000001,159.44,0.23,932,1,329,1.4000000000000001
2014,1,11,0,30,3.8000000000000003,0.91,0.203,0.67,0,0,0,0,0,3.3000000000000003,0,0,0,0,96.58,171.18,0.23,932,1,327,1.3
2014,1,11,1,30,3.5,0.92,0.191,0.67,0,0,0,0,1,3.5,0,0,0,0,100,169.99,0.23,932,1,327,1.3
2014,1,11,2,30,3.3000000000000003,0.93,0.178,0.67,0,0,0,0,0,3.3000000000000003,0,0,0,0,100,157.87,0.23,932,1,329,1.4000000000000001
2014,1,11,3,30,3.2,0.9400000000000001,0.168,0.67,0,0,0,0,0,3.2,0,0,0,0,100,144.77,0.21,932,1,328,1.4000000000000001
2014,1,11,4,30,3.4000000000000004,0.9500000000000001,0.16,0.67,0,0,0,0,0,3.4000000000000004,0,0,0,0,100,131.59,0.21,932,1,328,1.4000000000000001
2014,1,11,5,30,3.8000000000000003,0.97,0.151,0.67,0,0,0,0,0,3.8000000000000003,0,0,0,0,100,118.52,0.21,933,1,329,1.4000000000000001
2014,1,11,6,30,4.1000000000000005,1.02,0.146,0.67,0,0,0,0,0,3.9000000000000004,0,0,0,0,98.73,105.71000000000001,0.21,934,1,333,1.6
2014,1,11,7,30,4.800000000000001,1.06,0.137,0.67,0,0,0,0,0,3.8000000000000003,0,0,0,0,93.16,93.3,0.21,934,1,336,2.1
2014,1,11,8,30,6.6000000000000005,1.08,0.124,0.67,52,404,112,0,4,3.9000000000000004,4,0,0,4,82.88,81.41,0.21,935,1,340,3.1
2014,1,11,9,30,9.200000000000001,1.09,0.109,0.67,82,695,312,0,0,3.9000000000000004,82,695,0,312,69.3,70.65,0.21,935,1,347,4.2
2014,1,11,10,30,11.5,1.11,0.091,0.67,92,837,493,0,0,3.4000000000000004,92,837,0,493,57.660000000000004,61.34,0.21,935,1,350,4.6000000000000005
2014,1,11,11,30,13.4,1.12,0.078,0.67,95,908,625,0,0,2.9000000000000004,95,908,0,625,48.85,54.31,0.21,934,1,347,4.5
2014,1,11,12,30,14.700000000000001,1.03,0.088,0.67,105,919,689,0,0,2.4000000000000004,105,919,0,689,43.38,50.550000000000004,0.21,934,1,343,4.4
2014,1,11,13,30,15.4,1.01,0.091,0.67,106,914,684,0,0,2.1,106,914,0,684,40.58,50.78,0.21,933,1,340,4.3
2014,1,11,14,30,15.700000000000001,0.99,0.094,0.67,103,884,610,0,1,1.9000000000000001,103,884,0,610,39.49,54.96,0.21,933,1,340,4.3
2014,1,11,15,30,15.3,0.99,0.096,0.67,93,820,474,0,1,2,93,820,0,474,40.52,62.29,0.21,933,1,344,4.3
2014,1,11,16,30,14.100000000000001,0.99,0.1,0.67,77,686,291,0,0,2.1,77,686,0,291,44.15,71.8,0.21,934,1,349,3.7
2014,1,11,17,30,11.5,1.01,0.10200000000000001,0.67,44,387,93,7,4,2.3000000000000003,49,1,7,49,53.1,82.68,0.21,934,1,355,2.2
2014,1,11,18,30,9.600000000000001,1.05,0.10400000000000001,0.67,0,0,0,0,4,2.5,0,0,0,0,61.43,94.66,0.21,935,1,272,1.8
2014,1,11,19,30,8.9,1.08,0.106,0.67,0,0,0,0,4,2.8000000000000003,0,0,0,0,65.39,107.13,0.21,935,1,13,1.9000000000000001
2014,1,11,20,30,8.3,1.12,0.106,0.67,0,0,0,0,0,2.9000000000000004,0,0,0,0,69,119.98,0.21,936,1,27,2
2014,1,11,21,30,7.300000000000001,1.1500000000000001,0.101,0.67,0,0,0,0,0,3.1,0,0,0,0,74.46000000000001,133.06,0.21,936,0.9,44,1.9000000000000001
2014,1,11,22,30,6.4,1.19,0.096,0.67,0,0,0,0,0,3.1,0,0,0,0,79.35000000000001,146.25,0.21,936,0.9,59,1.8
2014,1,11,23,30,5.5,1.21,0.096,0.67,0,0,0,0,0,3,0,0,0,0,83.98,159.3,0.21,936,0.8,70,1.7000000000000002
2014,1,12,0,30,4.9,1.22,0.099,0.67,0,0,0,0,0,2.9000000000000004,0,0,0,0,86.65,171,0.21,936,0.8,75,1.5
2014,1,12,1,30,4.5,1.22,0.101,0.67,0,0,0,0,0,2.7,0,0,0,0,88.2,169.95000000000002,0.21,936,0.8,75,1.4000000000000001
2014,1,12,2,30,4.1000000000000005,1.22,0.10200000000000001,0.67,0,0,0,0,0,2.6,0,0,0,0,90.12,157.9,0.21,936,0.8,70,1.3
2014,1,12,3,30,3.7,1.23,0.101,0.67,0,0,0,0,0,2.6,0,0,0,0,92.32000000000001,144.81,0.21,936,0.8,65,1.3
2014,1,12,4,30,3.3000000000000003,1.23,0.098,0.67,0,0,0,0,0,2.5,0,0,0,0,94.59,131.62,0.21,936,0.8,64,1.4000000000000001
2014,1,12,5,30,3.1,1.23,0.095,0.67,0,0,0,0,0,2.4000000000000004,0,0,0,0,95.43,118.55,0.21,937,0.8,69,1.4000000000000001
2014,1,12,6,30,2.9000000000000004,1.22,0.094,0.67,0,0,0,0,0,2.3000000000000003,0,0,0,0,95.95,105.72,0.21,937,0.8,76,1.6
2014,1,12,7,30,3.7,1.22,0.092,0.67,0,0,0,0,0,2.2,0,0,0,0,90.14,93.3,0.21,938,0.7000000000000001,85,2
2014,1,12,8,30,6.7,1.22,0.09,0.67,47,484,120,0,0,2.1,47,484,0,120,72.67,81.4,0.21,938,0.7000000000000001,90,3.1
2014,1,12,9,30,9.8,1.23,0.085,0.67,75,752,324,0,0,2.1,75,752,0,324,58.82,70.61,0.21,938,0.7000000000000001,88,3.5
2014,1,12,10,30,12.700000000000001,1.24,0.079,0.67,87,872,507,0,0,1.4000000000000001,87,872,0,507,46.08,61.27,0.21,938,0.7000000000000001,87,3.7
2014,1,12,11,30,14.5,1.23,0.07200000000000001,0.67,93,934,639,0,0,0.30000000000000004,93,934,0,639,38.02,54.2,0.21,937,0.7000000000000001,88,3.3000000000000003
2014,1,12,12,30,15.8,1.1500000000000001,0.07100000000000001,0.67,96,957,706,0,8,-0.6000000000000001,222,598,0,604,32.74,50.4,0.21,936,0.7000000000000001,86,2.8000000000000003
2014,1,12,13,30,16.6,1.1500000000000001,0.069,0.67,95,958,703,0,0,-1.3,95,958,0,703,29.39,50.6,0.21,935,0.7000000000000001,85,2.4000000000000004
2014,1,12,14,30,16.900000000000002,1.1400000000000001,0.068,0.67,90,935,630,0,0,-2,90,935,0,630,27.5,54.77,0.21,935,0.7000000000000001,83,2.1
2014,1,12,15,30,16.7,1.17,0.065,0.67,81,883,494,0,0,-2.5,81,883,0,494,26.86,62.1,0.21,934,0.7000000000000001,81,2
2014,1,12,16,30,15.200000000000001,1.18,0.064,0.67,66,769,308,0,0,-2.7,66,769,0,308,29.150000000000002,71.62,0.21,934,0.7000000000000001,80,1.8
2014,1,12,17,30,11.9,1.18,0.064,0.67,39,492,103,0,0,-2.4000000000000004,39,492,0,103,36.93,82.52,0.21,935,0.7000000000000001,78,1.3
2014,1,12,18,30,9.700000000000001,1.19,0.063,0.67,0,0,0,0,0,-2.3000000000000003,0,0,0,0,42.910000000000004,94.51,0.21,935,0.7000000000000001,81,1.5
2014,1,12,19,30,8.700000000000001,1.19,0.063,0.67,0,0,0,0,0,-2.4000000000000004,0,0,0,0,45.76,106.98,0.21,935,0.7000000000000001,91,1.7000000000000002
2014,1,12,20,30,7.800000000000001,1.19,0.062,0.67,0,0,0,0,0,-2.6,0,0,0,0,47.74,119.84,0.21,935,0.7000000000000001,102,1.8
2014,1,12,21,30,7,1.19,0.061,0.67,0,0,0,0,0,-3,0,0,0,0,49.14,132.93,0.21,935,0.7000000000000001,111,1.7000000000000002
2014,1,12,22,30,6.300000000000001,1.19,0.06,0.67,0,0,0,0,0,-3.4000000000000004,0,0,0,0,49.89,146.11,0.21,935,0.7000000000000001,118,1.6
2014,1,12,23,30,5.7,1.2,0.058,0.67,0,0,0,0,0,-3.9000000000000004,0,0,0,0,50.160000000000004,159.15,0.21,935,0.7000000000000001,123,1.6
2014,1,13,0,30,5.300000000000001,1.21,0.056,0.67,0,0,0,0,0,-4.3,0,0,0,0,49.86,170.82,0.21,934,0.7000000000000001,125,1.5
2014,1,13,1,30,4.9,1.21,0.054,0.67,0,0,0,0,0,-4.6000000000000005,0,0,0,0,50.14,169.9,0.21,934,0.6000000000000001,123,1.6
2014,1,13,2,30,4.5,1.22,0.052000000000000005,0.67,0,0,0,0,0,-4.800000000000001,0,0,0,0,50.85,157.92000000000002,0.21,934,0.6000000000000001,120,1.6
2014,1,13,3,30,4.1000000000000005,1.22,0.051000000000000004,0.67,0,0,0,0,0,-5,0,0,0,0,51.56,144.84,0.22,934,0.6000000000000001,118,1.6
2014,1,13,4,30,3.6,1.22,0.051000000000000004,0.67,0,0,0,0,0,-5.300000000000001,0,0,0,0,52.38,131.65,0.22,934,0.6000000000000001,116,1.6
2014,1,13,5,30,3.2,1.22,0.051000000000000004,0.67,0,0,0,0,0,-5.5,0,0,0,0,52.800000000000004,118.57000000000001,0.22,934,0.6000000000000001,116,1.6
2014,1,13,6,30,2.8000000000000003,1.22,0.053,0.67,0,0,0,0,0,-5.800000000000001,0,0,0,0,53.36,105.73,0.22,934,0.6000000000000001,118,1.7000000000000002
2014,1,13,7,30,3.9000000000000004,1.22,0.058,0.67,0,0,0,0,0,-6,0,0,0,0,48.620000000000005,93.3,0.22,935,0.6000000000000001,119,2.1
2014,1,13,8,30,7.7,1.21,0.054,0.67,41,566,126,0,4,-6.1000000000000005,13,0,0,13,37.07,81.37,0.22,935,0.6000000000000001,121,3
2014,1,13,9,30,11.4,1.2,0.054,0.67,64,810,334,0,4,-6,200,42,0,213,29.04,70.56,0.22,935,0.6000000000000001,116,3.2
2014,1,13,10,30,15.5,1.2,0.057,0.67,78,903,513,0,0,-6.2,78,903,0,513,21.93,61.19,0.22,934,0.7000000000000001,113,3.3000000000000003
2014,1,13,11,30,18.3,1.2,0.056,0.67,85,955,645,0,0,-6.800000000000001,85,955,0,645,17.490000000000002,54.09,0.22,933,0.7000000000000001,116,2.8000000000000003
2014,1,13,12,30,19.8,1.02,0.064,0.67,93,965,711,0,0,-7.7,93,965,0,711,14.94,50.25,0.22,932,0.7000000000000001,120,2
2014,1,13,13,30,20.6,1.02,0.062,0.67,92,967,708,0,0,-8.3,92,967,0,708,13.49,50.42,0.22,931,0.7000000000000001,114,1.6
2014,1,13,14,30,20.8,1.03,0.063,0.67,89,942,635,0,0,-8.8,89,942,0,635,12.85,54.58,0.22,931,0.7000000000000001,97,1.3
2014,1,13,15,30,20.3,1.06,0.062,0.67,80,888,498,0,0,-9,80,888,0,498,13.05,61.92,0.22,931,0.7000000000000001,67,1.4000000000000001
2014,1,13,16,30,18.2,1.05,0.06,0.67,65,777,312,0,3,-8.3,169,13,0,173,15.77,71.44,0.22,931,0.7000000000000001,49,1.5
2014,1,13,17,30,14.100000000000001,1.04,0.058,0.67,39,508,107,7,3,-6.5,74,63,7,83,23.41,82.35000000000001,0.22,931,0.7000000000000001,53,1.4000000000000001
2014,1,13,18,30,11.8,1.05,0.058,0.67,0,0,0,0,8,-6.9,0,0,0,0,26.34,94.35000000000001,0.22,932,0.7000000000000001,67,1.9000000000000001
2014,1,13,19,30,10.5,1.07,0.06,0.67,0,0,0,0,8,-6.7,0,0,0,0,29.29,106.83,0.22,932,0.7000000000000001,81,2.2
2014,1,13,20,30,9.5,1.1,0.063,0.67,0,0,0,0,1,-6.6000000000000005,0,0,0,0,31.53,119.69,0.22,932,0.7000000000000001,91,2.4000000000000004
2014,1,13,21,30,8.9,1.12,0.07,0.67,0,0,0,0,3,-6.6000000000000005,0,0,0,0,32.7,132.79,0.22,932,0.7000000000000001,98,2.4000000000000004
2014,1,13,22,30,8.6,1.1400000000000001,0.07200000000000001,0.67,0,0,0,0,4,-6.800000000000001,0,0,0,0,32.88,145.97,0.22,932,0.7000000000000001,104,2.5
2014,1,13,23,30,8.4,1.1500000000000001,0.074,0.67,0,0,0,0,4,-7.2,0,0,0,0,32.4,159,0.22,932,0.7000000000000001,109,2.6
2014,1,14,0,30,8.200000000000001,1.17,0.076,0.67,0,0,0,0,3,-7.6000000000000005,0,0,0,0,31.91,170.63,0.22,931,0.7000000000000001,114,2.6
2014,1,14,1,30,8.1,1.18,0.077,0.67,0,0,0,0,4,-7.800000000000001,0,0,0,0,31.46,169.84,0.22,931,0.7000000000000001,117,2.6
2014,1,14,2,30,8.1,1.19,0.08,0.67,0,0,0,0,8,-8.1,0,0,0,0,30.96,157.93,0.22,931,0.7000000000000001,120,2.4000000000000004
2014,1,14,3,30,8.1,1.2,0.082,0.67,0,0,0,0,7,-8.200000000000001,0,0,0,0,30.57,144.86,0.22,930,0.7000000000000001,120,2.1
2014,1,14,4,30,7.7,1.2,0.07,0.67,0,0,0,0,8,-8.3,0,0,0,0,31.1,131.68,0.22,930,0.7000000000000001,120,1.9000000000000001
2014,1,14,5,30,7,1.19,0.058,0.67,0,0,0,0,8,-8.5,0,0,0,0,32.28,118.59,0.22,930,0.6000000000000001,120,1.7000000000000002
2014,1,14,6,30,6.800000000000001,1.19,0.064,0.67,0,0,0,0,8,-8.4,0,0,0,0,32.84,105.74000000000001,0.22,931,0.6000000000000001,119,1.6
2014,1,14,7,30,7.9,1.18,0.073,0.67,0,0,0,0,5,-8.200000000000001,0,0,0,0,30.95,93.29,0.22,931,0.7000000000000001,116,1.8
2014,1,14,8,30,10.4,1.17,0.07100000000000001,0.67,44,516,122,0,7,-7.6000000000000005,60,5,0,60,27.42,81.35000000000001,0.22,931,0.8,114,2.5
2014,1,14,9,30,12.700000000000001,1.16,0.069,0.67,70,768,326,0,0,-7.2,70,768,0,326,24.240000000000002,70.5,0.22,931,0.9,112,2.9000000000000004
